filepath,label,split,subject
features/mel_dd_2c_coswara/long/R1wbQWmviENBtOcugCHjcmvRl6o2_deep.npy,long,train,R1wbQWmviENBtOcugCHjcmvRl6o2
features/mel_dd_2c_coswara/short/20200415_R1wbQWmviENBtOcugCHjcmvRl6o2_shallow.npy,short,train,R1wbQWmviENBtOcugCHjcmvRl6o2
features/mel_dd_2c_coswara/long/20200415_RXZtiZlgDxObuYr4m2s8eSavVg72_deep.npy,long,train,RXZtiZlgDxObuYr4m2s8eSavVg72
features/mel_dd_2c_coswara/long/RXZtiZlgDxObuYr4m2s8eSavVg72_deep.npy,long,train,RXZtiZlgDxObuYr4m2s8eSavVg72
features/mel_dd_2c_coswara/short/20200415_RXZtiZlgDxObuYr4m2s8eSavVg72_shallow.npy,short,train,RXZtiZlgDxObuYr4m2s8eSavVg72
features/mel_dd_2c_coswara/long/20200415_SiEdfz3YnndtOTlm8CIVK4YQcg42_deep.npy,long,train,SiEdfz3YnndtOTlm8CIVK4YQcg42
features/mel_dd_2c_coswara/long/SiEdfz3YnndtOTlm8CIVK4YQcg42_deep.npy,long,train,SiEdfz3YnndtOTlm8CIVK4YQcg42
features/mel_dd_2c_coswara/short/20200415_SiEdfz3YnndtOTlm8CIVK4YQcg42_shallow.npy,short,train,SiEdfz3YnndtOTlm8CIVK4YQcg42
features/mel_dd_2c_coswara/long/20200415_StMoprM57wPyrUs5p0s78r1X0Qt1_deep.npy,long,train,StMoprM57wPyrUs5p0s78r1X0Qt1
features/mel_dd_2c_coswara/long/StMoprM57wPyrUs5p0s78r1X0Qt1_deep.npy,long,train,StMoprM57wPyrUs5p0s78r1X0Qt1
features/mel_dd_2c_coswara/short/20200415_StMoprM57wPyrUs5p0s78r1X0Qt1_shallow.npy,short,train,StMoprM57wPyrUs5p0s78r1X0Qt1
features/mel_dd_2c_coswara/long/20200415_TIFqRMyFsNVEYSMu9P05PF5N2Px1_deep.npy,long,val,TIFqRMyFsNVEYSMu9P05PF5N2Px1
features/mel_dd_2c_coswara/long/TIFqRMyFsNVEYSMu9P05PF5N2Px1_deep.npy,long,val,TIFqRMyFsNVEYSMu9P05PF5N2Px1
features/mel_dd_2c_coswara/short/20200415_TIFqRMyFsNVEYSMu9P05PF5N2Px1_shallow.npy,short,val,TIFqRMyFsNVEYSMu9P05PF5N2Px1
features/mel_dd_2c_coswara/long/20200415_TKhrUVnxGFfRdH4oaKwMXiwjR082_deep.npy,long,train,TKhrUVnxGFfRdH4oaKwMXiwjR082
features/mel_dd_2c_coswara/long/TKhrUVnxGFfRdH4oaKwMXiwjR082_deep.npy,long,train,TKhrUVnxGFfRdH4oaKwMXiwjR082
features/mel_dd_2c_coswara/short/20200415_TKhrUVnxGFfRdH4oaKwMXiwjR082_shallow.npy,short,train,TKhrUVnxGFfRdH4oaKwMXiwjR082
features/mel_dd_2c_coswara/long/20200415_UJkJrzKjH6UQRZF7eHhUQVQwCHB2_deep.npy,long,train,UJkJrzKjH6UQRZF7eHhUQVQwCHB2
features/mel_dd_2c_coswara/long/UJkJrzKjH6UQRZF7eHhUQVQwCHB2_deep.npy,long,train,UJkJrzKjH6UQRZF7eHhUQVQwCHB2
features/mel_dd_2c_coswara/short/20200415_UJkJrzKjH6UQRZF7eHhUQVQwCHB2_shallow.npy,short,train,UJkJrzKjH6UQRZF7eHhUQVQwCHB2
features/mel_dd_2c_coswara/long/20200415_UUzQFgPDt5cC2mL6zDlgm7LvU4r2_deep.npy,long,train,UUzQFgPDt5cC2mL6zDlgm7LvU4r2
features/mel_dd_2c_coswara/long/UUzQFgPDt5cC2mL6zDlgm7LvU4r2_deep.npy,long,train,UUzQFgPDt5cC2mL6zDlgm7LvU4r2
features/mel_dd_2c_coswara/short/20200415_UUzQFgPDt5cC2mL6zDlgm7LvU4r2_shallow.npy,short,train,UUzQFgPDt5cC2mL6zDlgm7LvU4r2
features/mel_dd_2c_coswara/long/20200415_UVQ8rnPQiYbVAuvPI1uGYIJZmQZ2_deep.npy,long,test,UVQ8rnPQiYbVAuvPI1uGYIJZmQZ2
features/mel_dd_2c_coswara/long/UVQ8rnPQiYbVAuvPI1uGYIJZmQZ2_deep.npy,long,test,UVQ8rnPQiYbVAuvPI1uGYIJZmQZ2
features/mel_dd_2c_coswara/short/20200415_UVQ8rnPQiYbVAuvPI1uGYIJZmQZ2_shallow.npy,short,test,UVQ8rnPQiYbVAuvPI1uGYIJZmQZ2
features/mel_dd_2c_coswara/long/20200415_UYQqLbdvfMeQOnISZq4Okwuas6K2_deep.npy,long,test,UYQqLbdvfMeQOnISZq4Okwuas6K2
features/mel_dd_2c_coswara/long/UYQqLbdvfMeQOnISZq4Okwuas6K2_deep.npy,long,test,UYQqLbdvfMeQOnISZq4Okwuas6K2
features/mel_dd_2c_coswara/short/20200415_UYQqLbdvfMeQOnISZq4Okwuas6K2_shallow.npy,short,test,UYQqLbdvfMeQOnISZq4Okwuas6K2
features/mel_dd_2c_coswara/long/20200415_UhGuA2vn7sUfKJRENR472IxQaEu2_deep.npy,long,val,UhGuA2vn7sUfKJRENR472IxQaEu2
features/mel_dd_2c_coswara/long/UhGuA2vn7sUfKJRENR472IxQaEu2_deep.npy,long,val,UhGuA2vn7sUfKJRENR472IxQaEu2
features/mel_dd_2c_coswara/short/20200415_UhGuA2vn7sUfKJRENR472IxQaEu2_shallow.npy,short,val,UhGuA2vn7sUfKJRENR472IxQaEu2
features/mel_dd_2c_coswara/long/20200415_V3EIT06H4JN5KwoK8aGRXQNzGRi1_deep.npy,long,train,V3EIT06H4JN5KwoK8aGRXQNzGRi1
features/mel_dd_2c_coswara/long/V3EIT06H4JN5KwoK8aGRXQNzGRi1_deep.npy,long,train,V3EIT06H4JN5KwoK8aGRXQNzGRi1
features/mel_dd_2c_coswara/short/20200415_V3EIT06H4JN5KwoK8aGRXQNzGRi1_shallow.npy,short,train,V3EIT06H4JN5KwoK8aGRXQNzGRi1
features/mel_dd_2c_coswara/long/20200415_VGh9wqs8iDXHhUdrA12VtBhN1lJ3_deep.npy,long,train,VGh9wqs8iDXHhUdrA12VtBhN1lJ3
features/mel_dd_2c_coswara/long/VGh9wqs8iDXHhUdrA12VtBhN1lJ3_deep.npy,long,train,VGh9wqs8iDXHhUdrA12VtBhN1lJ3
features/mel_dd_2c_coswara/short/20200415_VGh9wqs8iDXHhUdrA12VtBhN1lJ3_shallow.npy,short,train,VGh9wqs8iDXHhUdrA12VtBhN1lJ3
features/mel_dd_2c_coswara/long/20200415_X7NBHQKdeDODKCzXwbmKdIbjIRG2_deep.npy,long,train,X7NBHQKdeDODKCzXwbmKdIbjIRG2
features/mel_dd_2c_coswara/long/X7NBHQKdeDODKCzXwbmKdIbjIRG2_deep.npy,long,train,X7NBHQKdeDODKCzXwbmKdIbjIRG2
features/mel_dd_2c_coswara/short/20200415_X7NBHQKdeDODKCzXwbmKdIbjIRG2_shallow.npy,short,train,X7NBHQKdeDODKCzXwbmKdIbjIRG2
features/mel_dd_2c_coswara/long/20200415_XoXEyaVStbMpBgQXljyI59CPI4m1_deep.npy,long,train,XoXEyaVStbMpBgQXljyI59CPI4m1
features/mel_dd_2c_coswara/long/XoXEyaVStbMpBgQXljyI59CPI4m1_deep.npy,long,train,XoXEyaVStbMpBgQXljyI59CPI4m1
features/mel_dd_2c_coswara/short/20200415_XoXEyaVStbMpBgQXljyI59CPI4m1_shallow.npy,short,train,XoXEyaVStbMpBgQXljyI59CPI4m1
features/mel_dd_2c_coswara/long/20200415_YXqC5B7h7iQZH3RubUFG6SBvZ5L2_deep.npy,long,train,YXqC5B7h7iQZH3RubUFG6SBvZ5L2
features/mel_dd_2c_coswara/long/YXqC5B7h7iQZH3RubUFG6SBvZ5L2_deep.npy,long,train,YXqC5B7h7iQZH3RubUFG6SBvZ5L2
features/mel_dd_2c_coswara/short/20200415_YXqC5B7h7iQZH3RubUFG6SBvZ5L2_shallow.npy,short,train,YXqC5B7h7iQZH3RubUFG6SBvZ5L2
features/mel_dd_2c_coswara/long/20200415_YjUO0QbUUAUJyUfgApL52jRs8Z52_deep.npy,long,test,YjUO0QbUUAUJyUfgApL52jRs8Z52
features/mel_dd_2c_coswara/long/YjUO0QbUUAUJyUfgApL52jRs8Z52_deep.npy,long,test,YjUO0QbUUAUJyUfgApL52jRs8Z52
features/mel_dd_2c_coswara/short/20200415_YjUO0QbUUAUJyUfgApL52jRs8Z52_shallow.npy,short,test,YjUO0QbUUAUJyUfgApL52jRs8Z52
features/mel_dd_2c_coswara/long/20200415_ZTlauEp4EjMLV0LKWsxXnRopWvC3_deep.npy,long,train,ZTlauEp4EjMLV0LKWsxXnRopWvC3
features/mel_dd_2c_coswara/long/ZTlauEp4EjMLV0LKWsxXnRopWvC3_deep.npy,long,train,ZTlauEp4EjMLV0LKWsxXnRopWvC3
features/mel_dd_2c_coswara/short/20200415_ZTlauEp4EjMLV0LKWsxXnRopWvC3_shallow.npy,short,train,ZTlauEp4EjMLV0LKWsxXnRopWvC3
features/mel_dd_2c_coswara/long/20200415_ZbFodPVPEZMK0DaH4J74kowt1d53_deep.npy,long,train,ZbFodPVPEZMK0DaH4J74kowt1d53
features/mel_dd_2c_coswara/long/ZbFodPVPEZMK0DaH4J74kowt1d53_deep.npy,long,train,ZbFodPVPEZMK0DaH4J74kowt1d53
features/mel_dd_2c_coswara/short/20200415_ZbFodPVPEZMK0DaH4J74kowt1d53_shallow.npy,short,train,ZbFodPVPEZMK0DaH4J74kowt1d53
features/mel_dd_2c_coswara/long/20200415_ZkYT8z9lW7N4UfY1L9CqlOs9ouk1_deep.npy,long,val,ZkYT8z9lW7N4UfY1L9CqlOs9ouk1
features/mel_dd_2c_coswara/long/ZkYT8z9lW7N4UfY1L9CqlOs9ouk1_deep.npy,long,val,ZkYT8z9lW7N4UfY1L9CqlOs9ouk1
features/mel_dd_2c_coswara/short/20200415_ZkYT8z9lW7N4UfY1L9CqlOs9ouk1_shallow.npy,short,val,ZkYT8z9lW7N4UfY1L9CqlOs9ouk1
features/mel_dd_2c_coswara/long/20200415_ZmJz4NgHHRZAwzUAVvkXBOmRSTA3_deep.npy,long,train,ZmJz4NgHHRZAwzUAVvkXBOmRSTA3
features/mel_dd_2c_coswara/long/ZmJz4NgHHRZAwzUAVvkXBOmRSTA3_deep.npy,long,train,ZmJz4NgHHRZAwzUAVvkXBOmRSTA3
features/mel_dd_2c_coswara/short/20200415_ZmJz4NgHHRZAwzUAVvkXBOmRSTA3_shallow.npy,short,train,ZmJz4NgHHRZAwzUAVvkXBOmRSTA3
features/mel_dd_2c_coswara/long/20200415_ZnfFHbrHryWzAq27TCTQtY7uWTm1_deep.npy,long,train,ZnfFHbrHryWzAq27TCTQtY7uWTm1
features/mel_dd_2c_coswara/long/ZnfFHbrHryWzAq27TCTQtY7uWTm1_deep.npy,long,train,ZnfFHbrHryWzAq27TCTQtY7uWTm1
features/mel_dd_2c_coswara/short/20200415_ZnfFHbrHryWzAq27TCTQtY7uWTm1_shallow.npy,short,train,ZnfFHbrHryWzAq27TCTQtY7uWTm1
features/mel_dd_2c_coswara/long/20200415_a1BWeGHqK6f0KyevbStawfUvvK83_deep.npy,long,train,a1BWeGHqK6f0KyevbStawfUvvK83
features/mel_dd_2c_coswara/long/a1BWeGHqK6f0KyevbStawfUvvK83_deep.npy,long,train,a1BWeGHqK6f0KyevbStawfUvvK83
features/mel_dd_2c_coswara/short/20200415_a1BWeGHqK6f0KyevbStawfUvvK83_shallow.npy,short,train,a1BWeGHqK6f0KyevbStawfUvvK83
features/mel_dd_2c_coswara/long/20200415_abpYyjmAQAMGlnyqXPGIL9lbnQo2_deep.npy,long,train,abpYyjmAQAMGlnyqXPGIL9lbnQo2
features/mel_dd_2c_coswara/long/abpYyjmAQAMGlnyqXPGIL9lbnQo2_deep.npy,long,train,abpYyjmAQAMGlnyqXPGIL9lbnQo2
features/mel_dd_2c_coswara/short/20200415_abpYyjmAQAMGlnyqXPGIL9lbnQo2_shallow.npy,short,train,abpYyjmAQAMGlnyqXPGIL9lbnQo2
features/mel_dd_2c_coswara/long/20200415_aisIUPkXXdQv8nvNAjeJb8cebOq2_deep.npy,long,train,aisIUPkXXdQv8nvNAjeJb8cebOq2
features/mel_dd_2c_coswara/long/aisIUPkXXdQv8nvNAjeJb8cebOq2_deep.npy,long,train,aisIUPkXXdQv8nvNAjeJb8cebOq2
features/mel_dd_2c_coswara/short/20200415_aisIUPkXXdQv8nvNAjeJb8cebOq2_shallow.npy,short,train,aisIUPkXXdQv8nvNAjeJb8cebOq2
features/mel_dd_2c_coswara/long/20200415_bEzlLV5ZV3fSBFl6JLs1e0t3GEG2_deep.npy,long,train,bEzlLV5ZV3fSBFl6JLs1e0t3GEG2
features/mel_dd_2c_coswara/long/bEzlLV5ZV3fSBFl6JLs1e0t3GEG2_deep.npy,long,train,bEzlLV5ZV3fSBFl6JLs1e0t3GEG2
features/mel_dd_2c_coswara/short/20200415_bEzlLV5ZV3fSBFl6JLs1e0t3GEG2_shallow.npy,short,train,bEzlLV5ZV3fSBFl6JLs1e0t3GEG2
features/mel_dd_2c_coswara/long/20200415_bGAOAliULjMQIFSvoMFuNCedl582_deep.npy,long,train,bGAOAliULjMQIFSvoMFuNCedl582
features/mel_dd_2c_coswara/long/bGAOAliULjMQIFSvoMFuNCedl582_deep.npy,long,train,bGAOAliULjMQIFSvoMFuNCedl582
features/mel_dd_2c_coswara/short/20200415_bGAOAliULjMQIFSvoMFuNCedl582_shallow.npy,short,train,bGAOAliULjMQIFSvoMFuNCedl582
features/mel_dd_2c_coswara/long/20200415_cAqSJ74dT8S95pUV3nj98Pp12cp1_deep.npy,long,train,cAqSJ74dT8S95pUV3nj98Pp12cp1
features/mel_dd_2c_coswara/long/cAqSJ74dT8S95pUV3nj98Pp12cp1_deep.npy,long,train,cAqSJ74dT8S95pUV3nj98Pp12cp1
features/mel_dd_2c_coswara/short/20200415_cAqSJ74dT8S95pUV3nj98Pp12cp1_shallow.npy,short,train,cAqSJ74dT8S95pUV3nj98Pp12cp1
features/mel_dd_2c_coswara/long/20200415_cog0Kv05iPM162wFPDfBEnEqpzJ3_deep.npy,long,train,cog0Kv05iPM162wFPDfBEnEqpzJ3
features/mel_dd_2c_coswara/long/cog0Kv05iPM162wFPDfBEnEqpzJ3_deep.npy,long,train,cog0Kv05iPM162wFPDfBEnEqpzJ3
features/mel_dd_2c_coswara/short/20200415_cog0Kv05iPM162wFPDfBEnEqpzJ3_shallow.npy,short,train,cog0Kv05iPM162wFPDfBEnEqpzJ3
features/mel_dd_2c_coswara/long/20200415_cxchnGnCHJQ3Tjqn5faj2Sfqa0e2_deep.npy,long,train,cxchnGnCHJQ3Tjqn5faj2Sfqa0e2
features/mel_dd_2c_coswara/long/cxchnGnCHJQ3Tjqn5faj2Sfqa0e2_deep.npy,long,train,cxchnGnCHJQ3Tjqn5faj2Sfqa0e2
features/mel_dd_2c_coswara/short/20200415_cxchnGnCHJQ3Tjqn5faj2Sfqa0e2_shallow.npy,short,train,cxchnGnCHJQ3Tjqn5faj2Sfqa0e2
features/mel_dd_2c_coswara/long/20200415_dosEoi5rKRVXDZzENH1QpxCfPWu1_deep.npy,long,train,dosEoi5rKRVXDZzENH1QpxCfPWu1
features/mel_dd_2c_coswara/long/dosEoi5rKRVXDZzENH1QpxCfPWu1_deep.npy,long,train,dosEoi5rKRVXDZzENH1QpxCfPWu1
features/mel_dd_2c_coswara/short/20200415_dosEoi5rKRVXDZzENH1QpxCfPWu1_shallow.npy,short,train,dosEoi5rKRVXDZzENH1QpxCfPWu1
features/mel_dd_2c_coswara/long/20200415_dxKWK5iTjWdjch9zRGCnc7R0eeq2_deep.npy,long,train,dxKWK5iTjWdjch9zRGCnc7R0eeq2
features/mel_dd_2c_coswara/long/dxKWK5iTjWdjch9zRGCnc7R0eeq2_deep.npy,long,train,dxKWK5iTjWdjch9zRGCnc7R0eeq2
features/mel_dd_2c_coswara/short/20200415_dxKWK5iTjWdjch9zRGCnc7R0eeq2_shallow.npy,short,train,dxKWK5iTjWdjch9zRGCnc7R0eeq2
features/mel_dd_2c_coswara/long/20200415_eu2Hm19FIUhs68KsWGAlCQ4WVc43_deep.npy,long,train,eu2Hm19FIUhs68KsWGAlCQ4WVc43
features/mel_dd_2c_coswara/long/eu2Hm19FIUhs68KsWGAlCQ4WVc43_deep.npy,long,train,eu2Hm19FIUhs68KsWGAlCQ4WVc43
features/mel_dd_2c_coswara/short/20200415_eu2Hm19FIUhs68KsWGAlCQ4WVc43_shallow.npy,short,train,eu2Hm19FIUhs68KsWGAlCQ4WVc43
features/mel_dd_2c_coswara/long/20200415_evcMtXUBFWS6bXPYqv7BXVfqFIc2_deep.npy,long,train,evcMtXUBFWS6bXPYqv7BXVfqFIc2
features/mel_dd_2c_coswara/long/evcMtXUBFWS6bXPYqv7BXVfqFIc2_deep.npy,long,train,evcMtXUBFWS6bXPYqv7BXVfqFIc2
features/mel_dd_2c_coswara/short/20200415_evcMtXUBFWS6bXPYqv7BXVfqFIc2_shallow.npy,short,train,evcMtXUBFWS6bXPYqv7BXVfqFIc2
features/mel_dd_2c_coswara/long/20200415_fMi5uNWoboXWzfIDskyLCl8HHxH3_deep.npy,long,test,fMi5uNWoboXWzfIDskyLCl8HHxH3
features/mel_dd_2c_coswara/long/fMi5uNWoboXWzfIDskyLCl8HHxH3_deep.npy,long,test,fMi5uNWoboXWzfIDskyLCl8HHxH3
features/mel_dd_2c_coswara/short/20200415_fMi5uNWoboXWzfIDskyLCl8HHxH3_shallow.npy,short,test,fMi5uNWoboXWzfIDskyLCl8HHxH3
features/mel_dd_2c_coswara/long/20200415_g0gdNMhQIbUlZRTod20TdtqafgJ3_deep.npy,long,train,g0gdNMhQIbUlZRTod20TdtqafgJ3
features/mel_dd_2c_coswara/long/g0gdNMhQIbUlZRTod20TdtqafgJ3_deep.npy,long,train,g0gdNMhQIbUlZRTod20TdtqafgJ3
features/mel_dd_2c_coswara/short/20200415_g0gdNMhQIbUlZRTod20TdtqafgJ3_shallow.npy,short,train,g0gdNMhQIbUlZRTod20TdtqafgJ3
features/mel_dd_2c_coswara/long/20200415_g1nDdvDWgDhgbVDyfl6NyFIfPAp2_deep.npy,long,val,g1nDdvDWgDhgbVDyfl6NyFIfPAp2
features/mel_dd_2c_coswara/long/g1nDdvDWgDhgbVDyfl6NyFIfPAp2_deep.npy,long,val,g1nDdvDWgDhgbVDyfl6NyFIfPAp2
features/mel_dd_2c_coswara/short/20200415_g1nDdvDWgDhgbVDyfl6NyFIfPAp2_shallow.npy,short,val,g1nDdvDWgDhgbVDyfl6NyFIfPAp2
features/mel_dd_2c_coswara/long/20200415_giXzRAAuoRRAg7xQ9Y56DX0FVDr1_deep.npy,long,val,giXzRAAuoRRAg7xQ9Y56DX0FVDr1
features/mel_dd_2c_coswara/long/giXzRAAuoRRAg7xQ9Y56DX0FVDr1_deep.npy,long,val,giXzRAAuoRRAg7xQ9Y56DX0FVDr1
features/mel_dd_2c_coswara/short/20200415_giXzRAAuoRRAg7xQ9Y56DX0FVDr1_shallow.npy,short,val,giXzRAAuoRRAg7xQ9Y56DX0FVDr1
features/mel_dd_2c_coswara/long/20200415_gyzIhontEeY2zHHaiy2zjZot6hg1_deep.npy,long,train,gyzIhontEeY2zHHaiy2zjZot6hg1
features/mel_dd_2c_coswara/long/gyzIhontEeY2zHHaiy2zjZot6hg1_deep.npy,long,train,gyzIhontEeY2zHHaiy2zjZot6hg1
features/mel_dd_2c_coswara/short/20200415_gyzIhontEeY2zHHaiy2zjZot6hg1_shallow.npy,short,train,gyzIhontEeY2zHHaiy2zjZot6hg1
features/mel_dd_2c_coswara/long/20200415_h0XfL2JtCLb7hgupJ7lLQJ0fzgF2_deep.npy,long,train,h0XfL2JtCLb7hgupJ7lLQJ0fzgF2
features/mel_dd_2c_coswara/long/h0XfL2JtCLb7hgupJ7lLQJ0fzgF2_deep.npy,long,train,h0XfL2JtCLb7hgupJ7lLQJ0fzgF2
features/mel_dd_2c_coswara/short/20200415_h0XfL2JtCLb7hgupJ7lLQJ0fzgF2_shallow.npy,short,train,h0XfL2JtCLb7hgupJ7lLQJ0fzgF2
features/mel_dd_2c_coswara/long/20200415_hkbGDo0CbGUStRblqwQj7KJc5lk2_deep.npy,long,train,hkbGDo0CbGUStRblqwQj7KJc5lk2
features/mel_dd_2c_coswara/long/hkbGDo0CbGUStRblqwQj7KJc5lk2_deep.npy,long,train,hkbGDo0CbGUStRblqwQj7KJc5lk2
features/mel_dd_2c_coswara/short/20200415_hkbGDo0CbGUStRblqwQj7KJc5lk2_shallow.npy,short,train,hkbGDo0CbGUStRblqwQj7KJc5lk2
features/mel_dd_2c_coswara/long/20200415_j0bgqdkBSRaRrpBmJLa1MkkKg593_deep.npy,long,train,j0bgqdkBSRaRrpBmJLa1MkkKg593
features/mel_dd_2c_coswara/long/j0bgqdkBSRaRrpBmJLa1MkkKg593_deep.npy,long,train,j0bgqdkBSRaRrpBmJLa1MkkKg593
features/mel_dd_2c_coswara/short/20200415_j0bgqdkBSRaRrpBmJLa1MkkKg593_shallow.npy,short,train,j0bgqdkBSRaRrpBmJLa1MkkKg593
features/mel_dd_2c_coswara/long/20200415_j0q8isyOE2akw5RDUOV9whSwNDW2_deep.npy,long,train,j0q8isyOE2akw5RDUOV9whSwNDW2
features/mel_dd_2c_coswara/long/j0q8isyOE2akw5RDUOV9whSwNDW2_deep.npy,long,train,j0q8isyOE2akw5RDUOV9whSwNDW2
features/mel_dd_2c_coswara/short/20200415_j0q8isyOE2akw5RDUOV9whSwNDW2_shallow.npy,short,train,j0q8isyOE2akw5RDUOV9whSwNDW2
features/mel_dd_2c_coswara/long/20200415_jFtviHrZKLUXECg7rQPRt16g0zv1_deep.npy,long,test,jFtviHrZKLUXECg7rQPRt16g0zv1
features/mel_dd_2c_coswara/long/jFtviHrZKLUXECg7rQPRt16g0zv1_deep.npy,long,test,jFtviHrZKLUXECg7rQPRt16g0zv1
features/mel_dd_2c_coswara/short/20200415_jFtviHrZKLUXECg7rQPRt16g0zv1_shallow.npy,short,test,jFtviHrZKLUXECg7rQPRt16g0zv1
features/mel_dd_2c_coswara/long/20200415_jRlVIgE9hofnOP2Lo8He6ebcecz1_deep.npy,long,train,jRlVIgE9hofnOP2Lo8He6ebcecz1
features/mel_dd_2c_coswara/long/jRlVIgE9hofnOP2Lo8He6ebcecz1_deep.npy,long,train,jRlVIgE9hofnOP2Lo8He6ebcecz1
features/mel_dd_2c_coswara/short/20200415_jRlVIgE9hofnOP2Lo8He6ebcecz1_shallow.npy,short,train,jRlVIgE9hofnOP2Lo8He6ebcecz1
features/mel_dd_2c_coswara/long/20200415_jSb7SyucSmTHhzs3qQoBExRMQZ02_deep.npy,long,train,jSb7SyucSmTHhzs3qQoBExRMQZ02
features/mel_dd_2c_coswara/long/jSb7SyucSmTHhzs3qQoBExRMQZ02_deep.npy,long,train,jSb7SyucSmTHhzs3qQoBExRMQZ02
features/mel_dd_2c_coswara/short/20200415_jSb7SyucSmTHhzs3qQoBExRMQZ02_shallow.npy,short,train,jSb7SyucSmTHhzs3qQoBExRMQZ02
features/mel_dd_2c_coswara/long/20200415_jaNAcGlkQvUYEcRFXm5gNwnOOn93_deep.npy,long,train,jaNAcGlkQvUYEcRFXm5gNwnOOn93
features/mel_dd_2c_coswara/long/jaNAcGlkQvUYEcRFXm5gNwnOOn93_deep.npy,long,train,jaNAcGlkQvUYEcRFXm5gNwnOOn93
features/mel_dd_2c_coswara/short/20200415_jaNAcGlkQvUYEcRFXm5gNwnOOn93_shallow.npy,short,train,jaNAcGlkQvUYEcRFXm5gNwnOOn93
features/mel_dd_2c_coswara/long/20200415_jsYI5hPpF3XJ6rW8EQjUTCfPNZ62_deep.npy,long,val,jsYI5hPpF3XJ6rW8EQjUTCfPNZ62
features/mel_dd_2c_coswara/long/jsYI5hPpF3XJ6rW8EQjUTCfPNZ62_deep.npy,long,val,jsYI5hPpF3XJ6rW8EQjUTCfPNZ62
features/mel_dd_2c_coswara/short/20200415_jsYI5hPpF3XJ6rW8EQjUTCfPNZ62_shallow.npy,short,val,jsYI5hPpF3XJ6rW8EQjUTCfPNZ62
features/mel_dd_2c_coswara/long/20200415_kkyAPrhvZKNSbFUYBfQ0Ne277D62_deep.npy,long,train,kkyAPrhvZKNSbFUYBfQ0Ne277D62
features/mel_dd_2c_coswara/long/kkyAPrhvZKNSbFUYBfQ0Ne277D62_deep.npy,long,train,kkyAPrhvZKNSbFUYBfQ0Ne277D62
features/mel_dd_2c_coswara/short/20200415_kkyAPrhvZKNSbFUYBfQ0Ne277D62_shallow.npy,short,train,kkyAPrhvZKNSbFUYBfQ0Ne277D62
features/mel_dd_2c_coswara/long/20200415_l57TNYomN4Z56eIotPFe6hN1Vgm2_deep.npy,long,train,l57TNYomN4Z56eIotPFe6hN1Vgm2
features/mel_dd_2c_coswara/long/l57TNYomN4Z56eIotPFe6hN1Vgm2_deep.npy,long,train,l57TNYomN4Z56eIotPFe6hN1Vgm2
features/mel_dd_2c_coswara/short/20200415_l57TNYomN4Z56eIotPFe6hN1Vgm2_shallow.npy,short,train,l57TNYomN4Z56eIotPFe6hN1Vgm2
features/mel_dd_2c_coswara/long/20200415_l6OFgjiE4MT6I6wfoYHk208nEaJ3_deep.npy,long,test,l6OFgjiE4MT6I6wfoYHk208nEaJ3
features/mel_dd_2c_coswara/long/l6OFgjiE4MT6I6wfoYHk208nEaJ3_deep.npy,long,test,l6OFgjiE4MT6I6wfoYHk208nEaJ3
features/mel_dd_2c_coswara/short/20200415_l6OFgjiE4MT6I6wfoYHk208nEaJ3_shallow.npy,short,test,l6OFgjiE4MT6I6wfoYHk208nEaJ3
features/mel_dd_2c_coswara/long/20200415_mX9OLV39QwhCicc7VLqQyniNdU63_deep.npy,long,train,mX9OLV39QwhCicc7VLqQyniNdU63
features/mel_dd_2c_coswara/long/mX9OLV39QwhCicc7VLqQyniNdU63_deep.npy,long,train,mX9OLV39QwhCicc7VLqQyniNdU63
features/mel_dd_2c_coswara/short/20200415_mX9OLV39QwhCicc7VLqQyniNdU63_shallow.npy,short,train,mX9OLV39QwhCicc7VLqQyniNdU63
features/mel_dd_2c_coswara/long/20200415_meYzBgsbbHT9rLhVNx4SYzjRYjK2_deep.npy,long,test,meYzBgsbbHT9rLhVNx4SYzjRYjK2
features/mel_dd_2c_coswara/long/meYzBgsbbHT9rLhVNx4SYzjRYjK2_deep.npy,long,test,meYzBgsbbHT9rLhVNx4SYzjRYjK2
features/mel_dd_2c_coswara/short/20200415_meYzBgsbbHT9rLhVNx4SYzjRYjK2_shallow.npy,short,test,meYzBgsbbHT9rLhVNx4SYzjRYjK2
features/mel_dd_2c_coswara/long/20200415_nkSUWnQgO0Tn7flFkVp7CrdsatW2_deep.npy,long,train,nkSUWnQgO0Tn7flFkVp7CrdsatW2
features/mel_dd_2c_coswara/long/nkSUWnQgO0Tn7flFkVp7CrdsatW2_deep.npy,long,train,nkSUWnQgO0Tn7flFkVp7CrdsatW2
features/mel_dd_2c_coswara/short/20200415_nkSUWnQgO0Tn7flFkVp7CrdsatW2_shallow.npy,short,train,nkSUWnQgO0Tn7flFkVp7CrdsatW2
features/mel_dd_2c_coswara/long/20200415_oakTHXyve7PxMjMsDDb7VNnM0Ie2_deep.npy,long,train,oakTHXyve7PxMjMsDDb7VNnM0Ie2
features/mel_dd_2c_coswara/long/oakTHXyve7PxMjMsDDb7VNnM0Ie2_deep.npy,long,train,oakTHXyve7PxMjMsDDb7VNnM0Ie2
features/mel_dd_2c_coswara/short/20200415_oakTHXyve7PxMjMsDDb7VNnM0Ie2_shallow.npy,short,train,oakTHXyve7PxMjMsDDb7VNnM0Ie2
